Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Romania,ROU,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,40800000000.00,38200000000.00,34800000000.00,31500000000.00,28900000000.00,32900000000.00,35800000000.00,29600000000.00,35400000000.00,39300000000.00,45600000000.00,43100000000.00,42000000000.00,44200000000.00,47300000000.00,48200000000.00,33600000000.00,36100000000.00,34200000000.00,36200000000.00,33600000000.00,28800000000.00,23300000000.00,21000000000.00
Romania,ROU,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,1960000000.00,1350000000.00,767000000.00,641000000.00,544000000.00,434000000.00,657000000.00,681000000.00,734000000.00,1560000000.00,1850000000.00,1860000000.00,2230000000.00,3470000000.00,3020000000.00,3290000000.00,3840000000.00,3740000000.00,2480000000.00,2190000000.00,1620000000.00,782000000.00,538000000.00,563000000.00
Romania,ROU,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,17300000000.00,14900000000.00,14000000000.00,12000000000.00,9820000000.00,11000000000.00,14100000000.00,16100000000.00,19600000000.00,21700000000.00,28200000000.00,23700000000.00,22100000000.00,22700000000.00,24500000000.00,25600000000.00,9830000000.00,10100000000.00,10100000000.00,10800000000.00,10500000000.00,9750000000.00,7370000000.00,6650000000.00
Romania,ROU,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,3880000000.00,3640000000.00,2800000000.00,2190000000.00,1550000000.00,1070000000.00,772000000.00,557000000.00,558000000.00,680000000.00,752000000.00,1000000000.00,942000000.00,722000000.00,581000000.00,558000000.00,469000000.00,560000000.00,626000000.00,648000000.00,604000000.00,480000000.00,464000000.00,498000000.00
Romania,ROU,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,17700000000.00,18300000000.00,17200000000.00,16700000000.00,17000000000.00,20400000000.00,20300000000.00,12300000000.00,14500000000.00,15300000000.00,14800000000.00,16500000000.00,16800000000.00,17300000000.00,19200000000.00,18700000000.00,19500000000.00,21700000000.00,21000000000.00,22500000000.00,20900000000.00,17800000000.00,14900000000.00,13300000000.00
Romania,ROU,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,8880000000.00,9110000000.00,9790000000.00,10200000000.00,9760000000.00,9290000000.00,10900000000.00,12500000000.00,14300000000.00,18100000000.00,22000000000.00,25500000000.00,28600000000.00,31100000000.00,29900000000.00,30200000000.00,33300000000.00,39500000000.00,39100000000.00,42000000000.00,41900000000.00,42500000000.00,40900000000.00,38900000000.00
Romania,ROU,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,240000000000.00,236000000000.00,230000000000.00,222000000000.00,208000000000.00,207000000000.00,181000000000.00,176000000000.00,178000000000.00,176000000000.00,189000000000.00,188000000000.00,197000000000.00,173000000000.00,159000000000.00,156000000000.00,160000000000.00,178000000000.00,167000000000.00,172000000000.00,175000000000.00,168000000000.00,163000000000.00,157000000000.00
Romania,ROU,Net foreign assets (constant 2018 US$),NW.NFA.TO,1910000000.00,-6900000000.00,-10000000000.00,-17000000000.00,-26000000000.00,-30000000000.00,-32000000000.00,-31000000000.00,-42000000000.00,-48000000000.00,-46000000000.00,-70000000000.00,-85000000000.00,-92000000000.00,-120000000000.00,-120000000000.00,-120000000000.00,-140000000000.00,-130000000000.00,-110000000000.00,-110000000000.00,-100000000000.00,-120000000000.00,-110000000000.00
Romania,ROU,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,84.33,-302.84,-446.87,-755.03,-1137.74,-1324.69,-1436.02,-1429.13,-1926.64,-2229.50,-2156.28,-3288.63,-4062.55,-4455.81,-5867.41,-5942.00,-5798.95,-6859.38,-6407.72,-5366.35,-5699.37,-5307.01,-6077.19,-5470.16
Romania,ROU,Produced capital (constant 2018 US$),NW.PCA.TO,430000000000.00,435000000000.00,440000000000.00,443000000000.00,445000000000.00,449000000000.00,454000000000.00,460000000000.00,469000000000.00,463000000000.00,478000000000.00,500000000000.00,541000000000.00,589000000000.00,607000000000.00,625000000000.00,644000000000.00,665000000000.00,681000000000.00,698000000000.00,719000000000.00,738000000000.00,759000000000.00,787000000000.00
Romania,ROU,Produced capital per capita (constant 2018 US$),NW.PCA.PC,18977.66,19253.00,19526.33,19690.65,19818.25,19984.77,20496.79,21183.64,21750.49,21575.23,22424.61,23582.49,25885.07,28683.07,29796.03,30844.29,31971.03,33134.14,34053.17,35053.54,36276.25,37452.14,38746.40,40435.99
Romania,ROU,Total wealth (constant 2018 US$),NW.TOW.TO,1520000000000.00,1520000000000.00,1370000000000.00,1440000000000.00,1360000000000.00,1460000000000.00,1520000000000.00,1530000000000.00,1540000000000.00,1540000000000.00,1690000000000.00,1740000000000.00,1770000000000.00,1930000000000.00,1730000000000.00,1770000000000.00,1750000000000.00,1760000000000.00,1820000000000.00,1900000000000.00,1920000000000.00,2080000000000.00,2220000000000.00,2310000000000.00
Romania,ROU,Total wealth per capita (constant 2018 US$),NW.TOW.PC,67214.47,66992.08,60655.01,63882.90,60567.97,65096.25,68459.91,70361.29,71233.85,71880.35,79311.08,81869.27,84770.11,94081.52,85111.62,87431.56,86715.47,87616.28,90866.22,95641.68,96941.37,105773.60,113296.20,118397.40
Russia,RUS,Human capital (constant 2018 US$),NW.HCA.TO,3480000000000.00,3300000000000.00,3380000000000.00,3200000000000.00,3330000000000.00,3610000000000.00,3780000000000.00,4110000000000.00,4170000000000.00,4500000000000.00,4860000000000.00,5890000000000.00,7030000000000.00,7480000000000.00,7470000000000.00,7350000000000.00,7860000000000.00,8250000000000.00,8740000000000.00,8990000000000.00,8290000000000.00,8580000000000.00,8750000000000.00,8820000000000.00
Russia,RUS,Human capital per capita (constant 2018 US$),NW.HCA.PC,23439.69,22303.38,22869.40,21691.41,22615.60,24632.59,25922.70,28292.52,28811.89,31220.37,33832.29,41162.13,49225.51,52401.71,52283.50,51455.45,54980.43,57576.44,60923.91,62512.80,57547.67,59432.68,60546.72,61080.85
Russia,RUS,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,6724.27,7241.55,7455.98,6629.47,5873.84,6538.99,7453.51,9684.25,9927.91,10800.67,11831.50,13938.03,17050.24,18917.14,19130.97,18961.09,20134.90,20836.00,22075.13,22969.70,21266.68,20832.70,21164.94,21353.56
Russia,RUS,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,10562.63,11499.31,11964.20,10639.26,9304.56,10253.65,11646.35,12783.53,13908.16,15083.27,16088.02,20144.44,24261.81,25834.27,24580.47,25440.77,27343.82,28891.85,30660.92,31403.66,28856.44,30932.23,31570.30,31846.90
Russia,RUS,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,9117.59,8618.13,8780.24,8327.34,8751.94,9591.84,10116.05,12194.88,12000.38,13027.42,14337.16,16833.26,20316.28,22151.04,22882.66,21973.21,23316.24,24124.56,25502.54,26408.16,24416.83,23918.57,24300.02,24516.58
Russia,RUS,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,14322.10,13685.26,14089.16,13364.07,13863.66,15040.75,15806.65,16097.64,16811.52,18192.96,19495.12,24328.87,28909.24,30250.67,29400.84,29482.25,31664.19,33451.88,35421.37,36104.64,33130.83,35514.11,36246.70,36564.27
Russia,RUS,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2393.32,1376.57,1324.26,1697.87,2878.10,3052.85,2662.54,2510.63,2072.47,2226.75,2505.66,2895.23,3266.03,3233.90,3751.69,3012.12,3181.35,3288.56,3427.41,3438.46,3150.16,3085.87,3135.08,3163.02
Russia,RUS,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,3759.48,2185.95,2124.97,2724.81,4559.10,4787.10,4160.30,3314.11,2903.36,3109.69,3407.11,4184.43,4647.43,4416.39,4820.37,4041.47,4320.37,4560.03,4760.45,4700.99,4274.40,4581.88,4676.39,4717.36
Russia,RUS,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,998000000000.00,1070000000000.00,1100000000000.00,979000000000.00,865000000000.00,959000000000.00,1090000000000.00,1410000000000.00,1440000000000.00,1560000000000.00,1700000000000.00,1990000000000.00,2430000000000.00,2700000000000.00,2730000000000.00,2710000000000.00,2880000000000.00,2980000000000.00,3170000000000.00,3300000000000.00,3060000000000.00,3010000000000.00,3060000000000.00,3090000000000.00
Russia,RUS,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,1570000000000.00,1700000000000.00,1770000000000.00,1570000000000.00,1370000000000.00,1500000000000.00,1700000000000.00,1860000000000.00,2010000000000.00,2170000000000.00,2310000000000.00,2880000000000.00,3460000000000.00,3690000000000.00,3510000000000.00,3630000000000.00,3910000000000.00,4140000000000.00,4400000000000.00,4520000000000.00,4160000000000.00,4460000000000.00,4560000000000.00,4600000000000.00
Russia,RUS,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,1350000000000.00,1280000000000.00,1300000000000.00,1230000000000.00,1290000000000.00,1410000000000.00,1480000000000.00,1770000000000.00,1740000000000.00,1880000000000.00,2060000000000.00,2410000000000.00,2900000000000.00,3160000000000.00,3270000000000.00,3140000000000.00,3330000000000.00,3450000000000.00,3660000000000.00,3800000000000.00,3520000000000.00,3450000000000.00,3510000000000.00,3540000000000.00
Russia,RUS,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,2130000000000.00,2030000000000.00,2080000000000.00,1970000000000.00,2040000000000.00,2200000000000.00,2310000000000.00,2340000000000.00,2430000000000.00,2620000000000.00,2800000000000.00,3480000000000.00,4130000000000.00,4320000000000.00,4200000000000.00,4210000000000.00,4530000000000.00,4790000000000.00,5080000000000.00,5190000000000.00,4770000000000.00,5130000000000.00,5240000000000.00,5280000000000.00
Russia,RUS,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,355000000000.00,204000000000.00,196000000000.00,251000000000.00,424000000000.00,448000000000.00,389000000000.00,365000000000.00,300000000000.00,321000000000.00,360000000000.00,414000000000.00,466000000000.00,462000000000.00,536000000000.00,430000000000.00,455000000000.00,471000000000.00,492000000000.00,495000000000.00,454000000000.00,445000000000.00,453000000000.00,457000000000.00
Russia,RUS,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,558000000000.00,324000000000.00,314000000000.00,402000000000.00,671000000000.00,702000000000.00,607000000000.00,482000000000.00,420000000000.00,448000000000.00,489000000000.00,599000000000.00,664000000000.00,630000000000.00,688000000000.00,577000000000.00,618000000000.00,653000000000.00,683000000000.00,676000000000.00,616000000000.00,661000000000.00,676000000000.00,682000000000.00
Russia,RUS,Natural capital (constant 2018 US$),NW.NCA.TO,3220000000000.00,3130000000000.00,2900000000000.00,2670000000000.00,2880000000000.00,3450000000000.00,3940000000000.00,4380000000000.00,4970000000000.00,5210000000000.00,5190000000000.00,5270000000000.00,5490000000000.00,5850000000000.00,5940000000000.00,6000000000000.00,5930000000000.00,5960000000000.00,5640000000000.00,5550000000000.00,5320000000000.00,4800000000000.00,4600000000000.00,4730000000000.00
Russia,RUS,Natural capital per capita (constant 2018 US$),NW.NCA.PC,21724.85,21148.82,19584.91,18059.89,19588.83,23515.06,26990.33,30112.82,34373.51,36141.74,36169.11,36863.10,38460.81,40990.99,41596.07,41982.62,41457.47,41636.53,39288.81,38599.39,36895.16,33220.60,31823.59,32755.00
Russia,RUS,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,4657.51,4513.93,3848.05,3791.62,3941.22,3829.16,3778.27,3779.08,3920.18,3713.79,3573.13,3338.37,3261.14,3146.06,3163.73,3284.80,2950.29,2922.70,2745.12,2690.08,2842.33,2911.40,3017.20,3125.24
Russia,RUS,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,3110.12,2915.85,2212.75,2095.66,2111.57,2032.94,1964.12,1945.71,2123.32,2005.52,1913.23,1779.97,1783.58,1710.04,1747.91,1876.14,1556.28,1552.62,1418.12,1381.19,1525.34,1564.90,1629.89,1736.66
Russia,RUS,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1547.39,1598.08,1635.30,1695.96,1829.65,1796.21,1814.15,1833.37,1796.86,1708.27,1659.91,1558.40,1477.56,1436.02,1415.81,1408.66,1394.01,1370.08,1327.00,1308.89,1317.00,1346.49,1387.31,1388.58
Russia,RUS,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,718.22,819.82,792.90,531.58,441.84,267.96,286.34,312.09,313.17,276.85,261.46,156.41,1.54,0.00,0.00,42.09,0.00,0.00,153.48,0.00,41.46,35.96,18.48,19.47
Russia,RUS,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,2494.45,2478.44,2498.29,2449.47,2523.31,2617.79,2717.62,2799.65,2908.27,3046.59,3129.13,3301.64,3528.41,3655.49,3458.59,3554.08,3653.40,3745.88,3724.25,3741.00,3720.75,3720.70,3727.38,3758.90
Russia,RUS,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,1061.35,977.83,776.65,672.68,818.93,961.19,1073.56,1133.14,1211.47,1133.72,1029.06,957.41,944.32,857.49,800.70,769.54,734.89,673.85,651.35,642.07,663.59,721.84,771.71,821.50
Russia,RUS,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,9586.85,9013.37,8534.62,7441.02,8379.86,12218.54,15556.69,18469.86,22166.88,24409.12,24750.11,25670.96,26837.53,29256.31,29757.59,29446.56,29537.77,29876.29,27977.86,27508.88,25752.28,22538.02,20728.70,21385.37
Russia,RUS,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,RUS,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,10485.36,9833.22,9123.85,8021.13,9068.31,12981.95,16353.20,19314.82,22960.06,25060.54,25382.01,26496.27,28098.12,30805.98,31582.57,31560.51,31762.51,31929.55,29891.27,29465.99,27515.99,23833.41,22201.01,22798.75
Russia,RUS,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,538.74,407.55,310.76,298.86,314.16,323.81,450.44,517.08,551.66,807.85,1019.16,1084.61,1179.38,1785.49,1795.86,1904.22,2066.38,2071.52,1455.31,1224.91,981.64,767.84,801.88,1008.32
Russia,RUS,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,3197.60,2869.05,2811.48,2457.20,2308.00,3439.63,5553.85,7007.41,8578.13,9546.23,9124.08,8388.40,8202.55,8478.92,9507.36,9683.53,9558.71,9805.82,9360.56,8673.47,8524.75,7495.18,6968.13,7085.21
Russia,RUS,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,898.51,819.85,589.23,580.11,688.45,763.41,796.51,844.96,793.18,651.41,631.90,825.31,1260.59,1549.67,1824.98,2113.95,2224.74,2053.27,1913.41,1957.11,1763.71,1295.39,1472.31,1413.38
Russia,RUS,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,5850.51,5736.78,5412.38,4684.96,5757.70,8455.10,9552.40,10945.37,13037.09,14055.04,14606.87,16197.95,17455.61,18991.90,18454.37,17858.80,17912.68,17998.95,17162.00,17610.49,16245.90,14275.00,12958.69,13291.84
Russia,RUS,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,2307.96,2525.58,2545.17,2593.40,2795.23,2857.02,2781.35,2774.04,3060.35,2910.26,2794.31,2613.00,2627.28,2525.99,2590.49,2771.60,2356.38,2364.54,2123.34,2060.25,2111.03,1997.29,2087.82,2231.13
Russia,RUS,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,11239.49,11315.60,10461.07,10038.76,10520.52,10533.11,10637.13,10798.00,11413.45,11081.20,10787.09,10366.83,10362.69,10185.02,10013.50,10422.11,9694.96,9706.97,9397.53,9133.40,9379.17,9387.18,9622.58,9956.24
Russia,RUS,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,691000000000.00,669000000000.00,569000000000.00,560000000000.00,580000000000.00,561000000000.00,552000000000.00,549000000000.00,567000000000.00,535000000000.00,513000000000.00,478000000000.00,466000000000.00,449000000000.00,452000000000.00,469000000000.00,422000000000.00,419000000000.00,394000000000.00,387000000000.00,410000000000.00,420000000000.00,436000000000.00,452000000000.00
Russia,RUS,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,461000000000.00,432000000000.00,327000000000.00,309000000000.00,311000000000.00,298000000000.00,287000000000.00,283000000000.00,307000000000.00,289000000000.00,275000000000.00,255000000000.00,255000000000.00,244000000000.00,250000000000.00,268000000000.00,222000000000.00,222000000000.00,204000000000.00,199000000000.00,220000000000.00,226000000000.00,236000000000.00,251000000000.00
Russia,RUS,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,230000000000.00,237000000000.00,242000000000.00,250000000000.00,269000000000.00,263000000000.00,265000000000.00,266000000000.00,260000000000.00,246000000000.00,238000000000.00,223000000000.00,211000000000.00,205000000000.00,202000000000.00,201000000000.00,199000000000.00,196000000000.00,190000000000.00,188000000000.00,190000000000.00,194000000000.00,200000000000.00,201000000000.00
Russia,RUS,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,107000000000.00,121000000000.00,117000000000.00,78500000000.00,65000000000.00,39300000000.00,41800000000.00,45300000000.00,45300000000.00,39900000000.00,37500000000.00,22400000000.00,220000000.00,0.00,0.00,6010000000.00,0.00,0.00,22000000000.00,0.00,5970000000.00,5190000000.00,2670000000.00,2810000000.00
Russia,RUS,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,370000000000.00,367000000000.00,370000000000.00,362000000000.00,371000000000.00,384000000000.00,397000000000.00,407000000000.00,421000000000.00,439000000000.00,449000000000.00,472000000000.00,504000000000.00,522000000000.00,494000000000.00,508000000000.00,522000000000.00,536000000000.00,534000000000.00,538000000000.00,536000000000.00,537000000000.00,539000000000.00,543000000000.00
Russia,RUS,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,157000000000.00,145000000000.00,115000000000.00,99300000000.00,121000000000.00,141000000000.00,157000000000.00,165000000000.00,175000000000.00,163000000000.00,148000000000.00,137000000000.00,135000000000.00,122000000000.00,114000000000.00,110000000000.00,105000000000.00,96500000000.00,93500000000.00,92300000000.00,95600000000.00,104000000000.00,112000000000.00,119000000000.00
Russia,RUS,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,1420000000000.00,1340000000000.00,1260000000000.00,1100000000000.00,1230000000000.00,1790000000000.00,2270000000000.00,2680000000000.00,3210000000000.00,3520000000000.00,3550000000000.00,3670000000000.00,3830000000000.00,4180000000000.00,4250000000000.00,4210000000000.00,4220000000000.00,4280000000000.00,4020000000000.00,3960000000000.00,3710000000000.00,3250000000000.00,3000000000000.00,3090000000000.00
Russia,RUS,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,RUS,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,1560000000000.00,1460000000000.00,1350000000000.00,1180000000000.00,1330000000000.00,1900000000000.00,2390000000000.00,2810000000000.00,3320000000000.00,3610000000000.00,3640000000000.00,3790000000000.00,4010000000000.00,4400000000000.00,4510000000000.00,4510000000000.00,4540000000000.00,4570000000000.00,4290000000000.00,4240000000000.00,3960000000000.00,3440000000000.00,3210000000000.00,3290000000000.00
Russia,RUS,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,79900000000.00,60400000000.00,46000000000.00,44100000000.00,46200000000.00,47500000000.00,65800000000.00,75100000000.00,79800000000.00,116000000000.00,146000000000.00,155000000000.00,168000000000.00,255000000000.00,256000000000.00,272000000000.00,295000000000.00,297000000000.00,209000000000.00,176000000000.00,141000000000.00,111000000000.00,116000000000.00,146000000000.00
Russia,RUS,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,474000000000.00,425000000000.00,416000000000.00,363000000000.00,340000000000.00,504000000000.00,811000000000.00,1020000000000.00,1240000000000.00,1380000000000.00,1310000000000.00,1200000000000.00,1170000000000.00,1210000000000.00,1360000000000.00,1380000000000.00,1370000000000.00,1400000000000.00,1340000000000.00,1250000000000.00,1230000000000.00,1080000000000.00,1010000000000.00,1020000000000.00
Russia,RUS,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,133000000000.00,121000000000.00,87200000000.00,85700000000.00,101000000000.00,112000000000.00,116000000000.00,123000000000.00,115000000000.00,93800000000.00,90700000000.00,118000000000.00,180000000000.00,221000000000.00,261000000000.00,302000000000.00,318000000000.00,294000000000.00,275000000000.00,281000000000.00,254000000000.00,187000000000.00,213000000000.00,204000000000.00
Russia,RUS,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,868000000000.00,850000000000.00,801000000000.00,692000000000.00,848000000000.00,1240000000000.00,1390000000000.00,1590000000000.00,1890000000000.00,2020000000000.00,2100000000000.00,2320000000000.00,2490000000000.00,2710000000000.00,2640000000000.00,2550000000000.00,2560000000000.00,2580000000000.00,2460000000000.00,2530000000000.00,2340000000000.00,2060000000000.00,1870000000000.00,1920000000000.00
Russia,RUS,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,342000000000.00,374000000000.00,376000000000.00,383000000000.00,411000000000.00,419000000000.00,406000000000.00,403000000000.00,443000000000.00,419000000000.00,401000000000.00,374000000000.00,375000000000.00,361000000000.00,370000000000.00,396000000000.00,337000000000.00,339000000000.00,305000000000.00,296000000000.00,304000000000.00,288000000000.00,302000000000.00,322000000000.00
Russia,RUS,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,1670000000000.00,1680000000000.00,1550000000000.00,1480000000000.00,1550000000000.00,1540000000000.00,1550000000000.00,1570000000000.00,1650000000000.00,1600000000000.00,1550000000000.00,1480000000000.00,1480000000000.00,1450000000000.00,1430000000000.00,1490000000000.00,1390000000000.00,1390000000000.00,1350000000000.00,1310000000000.00,1350000000000.00,1350000000000.00,1390000000000.00,1440000000000.00
Russia,RUS,Net foreign assets (constant 2018 US$),NW.NFA.TO,-18000000000.00,12300000000.00,36200000000.00,-6700000000.00,-27000000000.00,235000000000.00,146000000000.00,116000000000.00,16300000000.00,-16000000000.00,-60000000000.00,-30000000000.00,-180000000000.00,216000000000.00,94300000000.00,-15000000000.00,79500000000.00,67600000000.00,106000000000.00,215000000000.00,347000000000.00,208000000000.00,218000000000.00,290000000000.00
Russia,RUS,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-120.08,82.85,244.49,-45.29,-184.18,1601.72,1001.61,796.23,112.82,-111.94,-418.64,-208.26,-1243.25,1511.13,660.49,-101.90,556.19,472.07,741.00,1498.26,2409.07,1438.15,1509.98,2008.99
Russia,RUS,Produced capital (constant 2018 US$),NW.PCA.TO,11400000000000.00,11200000000000.00,11100000000000.00,10900000000000.00,10800000000000.00,10600000000000.00,10600000000000.00,10500000000000.00,10400000000000.00,10400000000000.00,10400000000000.00,10400000000000.00,10500000000000.00,10600000000000.00,10700000000000.00,10700000000000.00,10800000000000.00,10900000000000.00,11000000000000.00,11000000000000.00,11100000000000.00,11100000000000.00,11100000000000.00,11200000000000.00
Russia,RUS,Produced capital per capita (constant 2018 US$),NW.PCA.PC,76528.13,75687.15,74828.29,73856.01,73086.21,72641.61,72338.74,72098.54,72058.15,72173.41,72415.24,72897.21,73618.91,74415.67,74663.32,75009.11,75501.54,75987.24,76399.71,76723.29,76713.52,76749.05,76959.31,77549.21
Russia,RUS,Total wealth (constant 2018 US$),NW.TOW.TO,18000000000000.00,17700000000000.00,17400000000000.00,16800000000000.00,16900000000000.00,17900000000000.00,18400000000000.00,19100000000000.00,19600000000000.00,20100000000000.00,20400000000000.00,21600000000000.00,22900000000000.00,24200000000000.00,24200000000000.00,24000000000000.00,24700000000000.00,25200000000000.00,25500000000000.00,25800000000000.00,25000000000000.00,24700000000000.00,24700000000000.00,25100000000000.00
Russia,RUS,Total wealth per capita (constant 2018 US$),NW.TOW.PC,121572.60,119222.20,117527.10,113562.00,115106.50,122391.00,126253.40,131300.10,135356.40,139423.60,141998.00,150714.20,160062.00,169319.50,169203.40,168345.30,172495.60,175672.30,177353.40,179333.70,173565.40,170840.50,170839.60,173394.00
Rwanda,RWA,Human capital (constant 2018 US$),NW.HCA.TO,13300000000.00,14800000000.00,17200000000.00,19400000000.00,21100000000.00,23700000000.00,25700000000.00,29100000000.00,30000000000.00,32000000000.00,35800000000.00,37400000000.00,41600000000.00,46000000000.00,49100000000.00,52900000000.00,56600000000.00,62200000000.00,65400000000.00,68800000000.00,74500000000.00,78900000000.00,82100000000.00,89000000000.00
Rwanda,RWA,Human capital per capita (constant 2018 US$),NW.HCA.PC,2273.16,2469.16,2683.90,2788.02,2806.70,2993.42,3116.75,3458.20,3500.37,3685.27,4046.88,4137.76,4489.23,4824.78,5022.11,5273.47,5495.36,5900.52,6047.10,6203.33,6556.12,6764.67,6854.45,7235.31
Rwanda,RWA,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,277.92,298.97,327.42,336.35,335.68,357.01,371.79,410.30,414.19,435.29,478.85,491.13,534.31,575.38,601.14,630.60,657.37,705.94,723.12,741.38,783.04,807.88,818.04,862.97
Rwanda,RWA,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,503.72,550.06,595.45,622.33,629.42,672.29,699.92,778.82,789.43,831.90,912.69,931.66,1009.33,1083.65,1125.73,1182.70,1232.24,1322.99,1356.20,1391.66,1471.31,1518.19,1538.90,1624.92
Rwanda,RWA,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,808.24,869.47,952.20,978.17,976.22,1038.26,1081.25,1193.23,1204.56,1265.92,1392.60,1428.30,1553.88,1673.32,1748.24,1833.93,1911.77,2053.00,2102.98,2156.09,2277.25,2349.47,2379.03,2509.70
Rwanda,RWA,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,1464.92,1599.69,1731.70,1809.85,1830.47,1955.16,2035.50,2264.97,2295.81,2419.35,2654.28,2709.46,2935.35,3151.47,3273.87,3439.54,3583.59,3847.51,3944.12,4047.24,4278.87,4415.20,4475.43,4725.61
Rwanda,RWA,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,530.32,570.50,624.78,641.82,640.54,681.25,709.46,782.93,790.37,830.63,913.75,937.17,1019.57,1097.94,1147.10,1203.32,1254.40,1347.07,1379.86,1414.71,1494.21,1541.59,1560.99,1646.73
